stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
5147O00101C9,"",Caminho de Tutóia x Rua Caracaraí.,"",-22.893593,-43.597399,"","",0,"","",,""
5147O00109C9,"","Estrada do Encanamento, 390.","",-22.894167,-43.610671,"","",0,"","",,""
5148O00009C0,"","Estrada do Campinho, 6185.","",-22.885617,-43.618773,"","",0,"","",,""
5148O00010C9,"","Estrada de Paciência, 143.","",-22.914205,-43.629627,"","",0,"","",,""
5148O00011C9,"","Av. Cesário de Melo, lado oposto ao número 11193.","",-22.917306,-43.637134,"","",0,"","",,""
5148O00012C0,"","Av. Cesário de Melo, 11572.","",-22.919767,-43.642463,"","",0,"","",,""
5148O00013C9,"","Estrada Santa Eugênia, 630.","",-22.925821,-43.635042,"","",0,"","",,""
5148O00014C9,"","Estrada Santa Eugênia, lado oposto ao número 746.","",-22.92337,-43.63462,"","",0,"","",,""
5148O00015C9,"","Estrada Santa Eugênia, lado oposto ao número 256.","",-22.918256,-43.633712,"","",0,"","",,""
5148O00019C9,"",Estação Paciência :: Sul,"",-22.91668,-43.63292,"","",0,"","",,""
5148O00021C9,"","Rua Cilon Cunha Brum, lado oposto ao número 34.","",-22.9155,-43.65241,"","",0,"","",,""
5148O00022C9,"",Estrada de Urucânia próximo a descida da estação ferroviaria Tancredo Neves - sentido Cpo. Grande,"",-22.918674,-43.649991,"","",0,"","",,""
5148O00024C9,"","Estrada de Urucânia, s/n em frente a Clínica da Família Lourenço de Melo (lado oposto).","",-22.918045,-43.642625,"","",0,"","",,""
5148O00025C9,"",Rua São Plácido próximo ao 9.,"",-22.917651,-43.64063,"","",0,"","",,""
5148O00027C9,"","Estrada de Urucânia, lado oposto ao número 272.","",-22.91677,-43.6359,"","",0,"","",,""
5148O00028C9,"","Estrada de Urucânia, 88.","",-22.91566,-43.63088,"","",0,"","",,""
5148O00029C9,"",Estrada de Paciência próximo ao 82.,"",-22.913958,-43.629359,"","",0,"","",,""
5148O00030C9,"","Av. Cesário de Melo, 11705.","",-22.920115,-43.642396,"","",0,"","",,""
5148O00031C9,"",Avenida Cesário de Melo próximo ao 11463.,"",-22.918418,-43.63902,"","",0,"","",,""
5148O00037C0,"",Rua Agai próximo ao 2-186,"",-22.88806,-43.63026,"","",0,"","",,""
5148O00038C0,"","Rua Agai, lado oposto n 24","",-22.88837,-43.63281,"","",0,"","",,""
5148O00039C0,"","Rua Agai, lado oposto n 42","",-22.889185,-43.634692,"","",0,"","",,""
5148O00041C9,"","Estrada de Urucânia, 340.","",-22.91675,-43.63671,"","",0,"","",,""
5148O00035C9,"","Estrada de Urucânia, próximo ao número 47.","",-22.915749,-43.631711,"","",0,"","",,""
5147O00098C9,"","Rua Cabo Bastos Cortês, 152.","",-22.913297,-43.627071,"","",0,"","",,""
5147O00080C0,"","Av. Cesário de Melo, 9300.","",-22.915971,-43.619134,"","",0,"","",,""
5147O00083C0,"",Guatapará,"",-22.916118,-43.618819,"","",0,"","",,""
5148O00007C9,"",Agaí,"",-22.88342,-43.64302,"","",0,"","",,""
5148O00032C9,"",Agaí,"",-22.88424,-43.64381,"","",0,"","",,""
5148O00033C9,"",Soldado Felisbino dos Santos,"",-22.88292,-43.63904,"","",0,"","",,""
5148O00006C9,"",Soldado Felisbino dos Santos,"",-22.88222,-43.63864,"","",0,"","",,""
5148O00034C9,"",Mont Blanc,"",-22.8821,-43.63594,"","",0,"","",,""
5148O00005C9,"",Palmares,"",-22.88076,-43.63313,"","",0,"","",,""
5148O00004C9,"",Salão das Assembleias,"",-22.87982,-43.62769,"","",0,"","",,""
5148O00003C9,"",Brafer,"",-22.87903,-43.62301,"","",0,"","",,""
5148O00002C9,"",Frei Timóteo,"",-22.87756,-43.617088,"","",0,"","",,""
5147O00108C9,"",Pocinhos,"",-22.892527,-43.607518,"","",0,"","",,""
5147O00103C9,"",Pocinhos,"",-22.892315,-43.607486,"","",0,"","",,""
5147O00104C9,"",Pirauá,"",-22.893062,-43.606395,"","",0,"","",,""
5147O00107C9,"",Ivatuva,"",-22.894187,-43.605092,"","",0,"","",,""
5147O00105C9,"",Tamarana,"",-22.894596,-43.60412,"","",0,"","",,""
5147O00106C9,"",Tamarana,"",-22.894857,-43.604099,"","",0,"","",,""
5148O00042C9,"","Estrada de Urucânia, 552.","",-22.917114,-43.638486,"","",0,"","",,""
5148O00043C9,"","Estrada de Urucânia, s/n em frente a Clínica da Família Lourenço de Melo.","",-22.917976,-43.642809,"","",0,"","",,""
5148O00044C9,"","Estrada de Urucânia, 1170.","",-22.918328,-43.644435,"","",0,"","",,""
5148O00045C9,"",Estrada de Urucânia x Rua Engenheiro Moacir Barbosa.,"",-22.91841,-43.65158,"","",0,"","",,""
5148O00047C9,"","Estrada Santa Eugênia, lado oposto ao número 113.","",-22.91797,-43.63381,"","",0,"","",,""
5148O00048C9,"","Estrada Santa Eugênia, 397.","",-22.920539,-43.634233,"","",0,"","",,""
5148O00049C9,"","Estrada Santa Eugênia, 692.","",-22.9225,-43.63456,"","",0,"","",,""
5148O00050C9,"",Estrada Santa Eugênia próximo ao 898-956.,"",-22.92471,-43.63505,"","",0,"","",,""
5148O00051C9,"","Estrada Santa Eugênia, s/n (em frente a praça 7 de abril).","",-22.92813,-43.63545,"","",0,"","",,""
5148O00074C9,"","Estrada Santa Eugênia, 1998.","",-22.93085,-43.63566,"","",0,"","",,""
5148O00075C9,"","Estrada Santa Eugênia, 1417.","",-22.9291,-43.63544,"","",0,"","",,""
5148O00077C9,"",Devanir José de Carvalho,"",-22.91392,-43.65455,"","",0,"","",,""
5148O00078C9,"",Rua Soldado Felisbino dos Santos próximo ao 236-256.,"",-22.884743,-43.639948,"","",0,"","",,""
5148O00079C0,"","Rua Soldado Felisbino dos Santos, 165","",-22.883996,-43.639137,"","",0,"","",,""
5148O00080C9,"",Anatalia de Melo Alves,"",-22.91211,-43.65725,"","",0,"","",,""
5148O00082C9,"",Jardim Palmares :: Linha 893,"",-22.89181,-43.64475,"","",0,"","",,""
5148O00087C0,"",Ponto Final: Estação Paciência,"",-22.91661,-43.63258,"","",0,"","",,""
5148O00088C9,"",Estação Paciência :: Norte,"",-22.91602,-43.6337,"","",0,"","",,""
5148O00089C9,"","Estrada Santa Eugênia, s/n (em frente a praça 7 de abril) sentido Paciência.","",-22.92781,-43.635288,"","",0,"","",,""
5148O00090C0,"",Anatalia de Melo Alves,"",-22.91233,-43.65718,"","",0,"","",,""
5148O00091C0,"",Ponto Final Linha(s):,"",-22.889847,-43.636025,"","",0,"","",,""
5148O00092C0,"",Ponto Final: Jardim Palmares :: Linha 752,"",-22.88717,-43.63843,"","",0,"","",,""
5148O00094C0,"","Av. Cesário de Melo, lado oposto ao número 11502.","",-22.918413,-43.639657,"","",0,"","",,""
5148O00094C9,"",Estrada de Urucânia,"",-22.918219,-43.651715,"","",0,"","",,""
5148O00095C0,"","Av. Cesário de Melo, lado oposto ao número 11925.","",-22.92267,-43.647884,"","",0,"","",,""
5148O00096C0,"","Av. Cesário de Melo, 10087.","",-22.915764,-43.626647,"","",0,"","",,""
5148O00098C0,"",Vieiras,"",-22.91691,-43.63264,"","",0,"","",,""
5148O00101C0,"","Av. Cesário de Melo, 11811.","",-22.921548,-43.645478,"","",0,"","",,""
5148O00102C0,"","Estrada do Campinho, 7105.","",-22.883497,-43.628518,"","",0,"","",,""
5148O00103C0,"","Estrada do Campinho, 7005.","",-22.883553,-43.62721,"","",0,"","",,""
5148O00104C0,"","Estrada do Campinho, lado oposto próximo ao número 6246.","",-22.88505,-43.621194,"","",0,"","",,""
5148O00105C0,"","Estrada dos Palmares, próximo ao número 185.","",-22.882184,-43.631085,"","",0,"","",,""
5148O00106C0,"",Ponto Final: Manguariba :: Linhas 813 e 833,"",-22.87211,-43.62524,"","",0,"","",,""
5148O00107C9,"","Estrada Santa Eugênia, 1416.","",-22.929256,-43.635605,"","",0,"","",,""
5148O00108C9,"","Estrada Santa Eugênia, 745.","",-22.924733,-43.634907,"","",0,"","",,""
5148O00109C0,"",Rua MaurÍcio de Andrade,"",-22.874251,-43.632253,"","",0,"","",,""
5148O00110C0,"",R. Vinte e Um,"",-22.874721,-43.633879,"","",0,"","",,""
5148O00111C9,"","Rua Cilon Cunha Brum, lado oposto ao número 560.","",-22.913088,-43.656059,"","",0,"","",,""
5148O00112C9,"",Devanir José de Carvalho,"",-22.913944,-43.654747,"","",0,"","",,""
5148O00113C9,"","Rua Cilon Cunha Brum, 560.","",-22.913084,-43.655823,"","",0,"","",,""
5148O00116C9,"","Estrada de Paciência, 920.","",-22.890939,-43.629871,"","",0,"","",,""
5148O00118C0,"","Rua Agaí, 40","",-22.889265,-43.634669,"","",0,"","",,""
5148O00119C0,"",Rua Agaí com Estrada da Paciência,"",-22.888161,-43.63,"","",0,"","",,""
5148O00120C9,"","Estrada de Paciência, 115.","",-22.892684,-43.626686,"","",0,"","",,""
5148O00121C9,"","Estrada de Urucânia, lado oposto ao número 1168.","",-22.918477,-43.644555,"","",0,"","",,""
5148O00122C9,"","Estrada de Urucânia, lado oposto ao número 506.","",-22.917156,-43.638023,"","",0,"","",,""
5148O00123C9,"",Estação Paciência :: Norte,"",-22.91604,-43.63286,"","",0,"","",,""
5148O00062C9,"",Palmares,"",-22.88117,-43.63239,"","",0,"","",,""
5148O00099C0,"","Av. Cesário de Melo, 11145.","",-22.917412,-43.636341,"","",0,"","",,""
5148O00066C9,"",Frei Timóteo,"",-22.87804,-43.61678,"","",0,"","",,""
5148O00076C0,"",Wilson Sousa Pinheiro,"",-22.915633,-43.652091,"","",0,"","",,""
5148O00063C9,"",Salão das Assembleias,"",-22.88031,-43.6275,"","",0,"","",,""
5148O00064C9,"",Brafer,"",-22.8798,-43.6244,"","",0,"","",,""
5148O00065C0,"",Recanto da Natureza,"",-22.878992,-43.619868,"","",0,"","",,""
5148O00085C9,"",Málaca Garden,"",-22.877178,-43.614674,"","",0,"","",,""
5148O00114C0,"",Malabar,"",-22.918802,-43.630713,"","",0,"","",,""
5148O00124C9,"","Estrada de Urucânia, s/n em frente a Estação ferroviária Tancredo Neves - sentido Sta. Cruz","",-22.91856,-43.649859,"","",0,"","",,""
5148O00128C9,"","Estrada de Urucânia, 740.","",-22.917465,-43.640322,"","",0,"","",,""
5148O00135C9,"",Aterrado do Leme,"",-22.887474,-43.65458,"","",0,"","",,""
5148O00136C2,"",Ponto Final: Urucânia :: Linha 2309,"",-22.913061,-43.656089,"","",0,"","",,""
5148O00137C1,"",Eng. Moacir Barbosa,"",-22.91829,-43.651731,"","",0,"","",,""
5149O00003C9,"","Av. Padre Guilherme Decaminada, lado oposto ao número 1854.","",-22.899121,-43.679323,"","",0,"","",,""
5149O00005C9,"","Av. Padre Guilherme Decaminada, próximo ao número 1001.","",-22.903657,-43.682635,"","",0,"","",,""
5149O00006C9,"","Av. Padre Guilherme Decaminada, 439.","",-22.906104,-43.684416,"","",0,"","",,""
5149O00007C9,"","Av. Padre Guilherme Decaminada, 347.","",-22.908936,-43.686488,"","",0,"","",,""
5149O00009C9,"","Rua do Prado, lado oposto ao número 80.","",-22.913472,-43.687069,"","",0,"","",,""
5149O00025C9,"",Antares,"",-22.92456,-43.6791,"","",0,"","",,""
5149O00027C0,"",Marquês de Herval,"",-22.9183,-43.68012,"","",0,"","",,""
5149O00028C0,"",Travessa da Providência,"",-22.91731,-43.67973,"","",0,"","",,""
5149O00029C0,"",Dom Pedro I,"",-22.9158,-43.67989,"","",0,"","",,""
5149O00030C9,"",Álvaro Alberto,"",-22.91419,-43.68007,"","",0,"","",,""
5149O00043C0,"",Rua Álvaro Alberto próximo ao 394-480,"",-22.91851,-43.6877,"","",0,"","",,""
5149O00044C9,"",Rua Ferreira Nobre.,"",-22.919904,-43.689771,"","",0,"","",,""
5149O00045C9,"",Largo do Bodegão,"",-22.92637,-43.69091,"","",0,"","",,""
5149O00047C9,"",Nestor,"",-22.93096,-43.68947,"","",0,"","",,""
5149O00013C9,"",General Olímpio,"",-22.921655,-43.680134,"","",0,"","",,""
5149O00002C0,"",Antônio Gomide,"",-22.891517,-43.66939,"","",0,"","",,""
5149O00001C9,"",Vila Alexandrino,"",-22.88823,-43.65889,"","",0,"","",,""
5149O00033C0,"",Pistóia,"",-22.9231,-43.6516,"","",0,"","",,""
5149O00034C0,"",Rua Sete,"",-22.9225,-43.65681,"","",0,"","",,""
5149O00035C0,"",Congo,"",-22.921718,-43.663459,"","",0,"","",,""
5149O00036C0,"",CIEP 1º de Maio,"",-22.92174,-43.66917,"","",0,"","",,""
5149O00037C0,"",Rocha Lima,"",-22.92234,-43.67178,"","",0,"","",,""
5149O00038C0,"",Felipe Cardoso,"",-22.92304,-43.67822,"","",0,"","",,""
5149O00026C9,"",General Olímpio,"",-22.922167,-43.679572,"","",0,"","",,""
5149O00012C0,"",Santa Cruz Shopping,"",-22.920772,-43.681146,"","",0,"","",,""
5149O00011C9,"",Marco Onze,"",-22.919797,-43.683075,"","",0,"","",,""
5149O00010C9,"",Barão de Laguna,"",-22.917992,-43.684965,"","",0,"","",,""
5149O00014C9,"",Antares,"",-22.925139,-43.679226,"","",0,"","",,""
5149O00024C0,"",Gastão Rangel,"",-22.927565,-43.677348,"","",0,"","",,""
5149O00015C9,"",Gastão Rangel,"",-22.927648,-43.677665,"","",0,"","",,""
5149O00023C0,"",Vieira Ravasco,"",-22.928003,-43.67683,"","",0,"","",,""
5149O00016C9,"",Vieira Ravasco,"",-22.928555,-43.676465,"","",0,"","",,""
5149O00017C9,"",Cajueiros,"",-22.931297,-43.673187,"","",0,"","",,""
5149O00022C0,"",Cajueiros,"",-22.931246,-43.672868,"","",0,"","",,""
5149O00021C9,"",Ibicoara,"",-22.932321,-43.671322,"","",0,"","",,""
5149O00018C9,"",Ibicoara,"",-22.93257,-43.67142,"","",0,"","",,""
5149O00020C0,"",Dover,"",-22.934378,-43.668606,"","",0,"","",,""
5149O00048C9,"",Moisés de Oliveira,"",-22.93526,-43.68879,"","",0,"","",,""
5149O00049C9,"",São Benedito,"",-22.93857,-43.68653,"","",0,"","",,""
5149O00050C9,"",Montreal,"",-22.94223,-43.684,"","",0,"","",,""
5149O00051C9,"",José de Menezes,"",-22.94459,-43.68238,"","",0,"","",,""
5149O00052C9,"",Cincinato de Freitas,"",-22.9464,-43.68148,"","",0,"","",,""
5149O00053C9,"",Largo do Aarão,"",-22.9488,-43.68108,"","",0,"","",,""
5149O00054C9,"",Largo do Aarão,"",-22.94813,-43.68098,"","",0,"","",,""
5149O00055C9,"",Cincinato de Freitas,"",-22.94674,-43.68128,"","",0,"","",,""
5149O00056C9,"",Sítio Duros na Queda,"",-22.94082,-43.68486,"","",0,"","",,""
5149O00057C9,"",São Benedito,"",-22.93875,-43.68623,"","",0,"","",,""
5149O00058C9,"",Atílio Ciraudo,"",-22.9361,-43.68806,"","",0,"","",,""
5149O00059C9,"",Maria Passos,"",-22.93307,-43.68875,"","",0,"","",,""
5149O00060C9,"",Nestor,"",-22.93091,-43.68902,"","",0,"","",,""
5149O00062C0,"",Rua Álvaro Alberto próximo ao 1243-1899,"",-22.92647,-43.6906,"","",0,"","",,""
5149O00063C9,"",Barão de Lorêto,"",-22.92598,-43.68987,"","",0,"","",,""
5149O00065C9,"",Fernanda,"",-22.92222,-43.68459,"","",0,"","",,""
5149O00073C0,"","Av. Cesário de Melo, 11947.","",-22.923011,-43.647754,"","",0,"","",,""
5149O00074C9,"","Av. Engenheiro Gastão Rangel, 841.","",-22.933245,-43.682587,"","",0,"","",,""
5149O00077C9,"","Rua Senador Camará, Praça da Superintendência.","",-22.912604,-43.686631,"","",0,"","",,""
5149O00078C9,"","Av. Padre Guilherme Decaminada, 11.","",-22.908635,-43.685969,"","",0,"","",,""
5149O00079C9,"","Av. Padre Guilherme Decaminada, 420.","",-22.906209,-43.684189,"","",0,"","",,""
5149O00080C9,"","Av. Padre Guilherme Decaminada, lado oposto ao número 1001.","",-22.903821,-43.682457,"","",0,"","",,""
5149O00081C9,"","Av. Padre Guilherme Decaminada, lado oposto ao número 25.","",-22.896743,-43.677296,"","",0,"","",,""
5149O00087C0,"",Estrada da Pedra próximo ao 2101-2327,"",-22.94964,-43.65183,"","",0,"","",,""
5149O00088C0,"",Estrada da Pedra próximo ao 1823-1983 - sentido Santa Cruz,"",-22.947001,-43.654384,"","",0,"","",,""
5149O00089C0,"",Estrada da Pedra L/O ao nº 984 - sentido Santa Cruz.,"",-22.945551,-43.65708,"","",0,"","",,""
5149O00090C0,"","Estrada da Pedra, próximo ao número 591.","",-22.943051,-43.661546,"","",0,"","",,""
5149O00091C9,"","Estrada da Pedra, s/n.","",-22.939387,-43.666173,"","",0,"","",,""
5149O00092C9,"","Estrada da Pedra, 5.","",-22.936792,-43.666816,"","",0,"","",,""
5149O00093C0,"",Cesarão :: Linha 839,"",-22.935714,-43.666285,"","",0,"","",,""
5149O00095C9,"","Estrada de Urucânia, 1678.","",-22.917787,-43.655588,"","",0,"","",,""
5149O00096C9,"",Rua Rubéns Medina próximo ao 87A.,"",-22.917307,-43.659381,"","",0,"","",,""
5149O00097C9,"",Estrada de Urucânia próximo ao 3218,"",-22.916697,-43.664093,"","",0,"","",,""
5149O00098C9,"","Estrada de Urucânia, 3522.","",-22.916247,-43.667708,"","",0,"","",,""
5149O00102C9,"","Rua Gabriel Bernardes , 270.","",-22.913013,-43.683885,"","",0,"","",,""
5149O00103C9,"","Av. João XXIII, 138.","",-22.910686,-43.691596,"","",0,"","",,""
5149O00104C9,"",Avenida João XXIII próximo ao 622-774,"",-22.90976,-43.69476,"","",0,"","",,""
5149O00105C9,"","Av. João XXIII, lado oposto ao número 185.","",-22.908933,-43.697523,"","",0,"","",,""
5149O00106C9,"","Av. João XXIII, lado oposto ao número 1907.","",-22.907788,-43.701404,"","",0,"","",,""
5149O00107C9,"","Av. João XXIII, lado oposto ao número 1385.","",-22.90582,-43.708013,"","",0,"","",,""
5149O00108C9,"","Av. João XXIII, 2920.","",-22.90415,-43.71371,"","",0,"","",,""
5149O00109C9,"","Av. João XXIII, lado oposto ao número 2161.","",-22.902131,-43.720258,"","",0,"","",,""
5149O00111C9,"",Ponto Final: Base Aérea :: Linha 849,"",-22.92252,-43.70051,"","",0,"","",,""
5149O00112C9,"","Rua do Império, 1555.","",-22.919756,-43.695706,"","",0,"","",,""
5149O00113C9,"","Rua do Império, lado oposto ao número 732.","",-22.9182,-43.69289,"","",0,"","",,""
5149O00114C9,"","Rua do Império, lado oposto ao número 86.","",-22.914754,-43.686976,"","",0,"","",,""
5149O00115C9,"",Rua Francisco Belisário próximo ao 481.,"",-22.912532,-43.681389,"","",0,"","",,""
5149O00117C9,"",Estrada de Urucânia próximo ao 4536,"",-22.913709,-43.676487,"","",0,"","",,""
5149O00118C9,"",Rua Osvaldo Fontes próximo ao 19-01.,"",-22.91581,-43.67196,"","",0,"","",,""
5149O00119C9,"","Estrada de Urucânia, lado oposto ao número 3670.","",-22.91625,-43.668707,"","",0,"","",,""
5149O00120C9,"","Estrada de Urucânia, lado oposto ao número 3218.","",-22.916843,-43.664,"","",0,"","",,""
5149O00121C9,"","Estrada de Urucânia, lado oposto ao número 1680.","",-22.917368,-43.659752,"","",0,"","",,""
5149O00123C0,"","Estrada da Pedra, 12","",-22.937297,-43.667036,"","",0,"","",,""
5149O00124C0,"","Estrada da Pedra, 396","",-22.939176,-43.666496,"","",0,"","",,""
5149O00125C0,"","Estrada da Pedra, 568","",-22.940897,-43.664539,"","",0,"","",,""
5149O00126C9,"","Estrada da Pedra, próximo ao número 700","",-22.94142,-43.663309,"","",0,"","",,""
5149O00127C0,"","Estrada da Pedra, s/n Lt. 1 Q. 6.","",-22.943239,-43.661671,"","",0,"","",,""
5149O00128C9,"","Estrada da Pedra, 1658","",-22.945628,-43.657721,"","",0,"","",,""
5149O00129C0,"",Estrada da Pedra próximo ao 1660-2124 - sentido Pedra de Guaratiba,"",-22.94662,-43.65503,"","",0,"","",,""
5149O00122C9,"",Dom Pedro I,"",-22.916897,-43.684543,"","",0,"","",,""
5149O00082C9,"",Padre Guilherme Decaminada,"",-22.893723,-43.674424,"","",0,"","",,""
5149O00064C9,"",Visconde de Araguaia,"",-22.92477,-43.687363,"","",0,"","",,""
5149O00083C0,"",Antônio Gomide,"",-22.891871,-43.668655,"","",0,"","",,""
5149O00084C9,"",Vila Alexandrino,"",-22.88908,-43.6596,"","",0,"","",,""
5149O00071C0,"",Rua Sete,"",-22.92269,-43.65621,"","",0,"","",,""
5149O00072C0,"",Pistóia,"",-22.923166,-43.652136,"","",0,"","",,""
5149O00070C0,"",Travessa Vinte e Quatro,"",-22.922369,-43.659052,"","",0,"","",,""
5149O00069C0,"",Congo,"",-22.921949,-43.662716,"","",0,"","",,""
5149O00068C0,"",Vila Verde,"",-22.921598,-43.665945,"","",0,"","",,""
5149O00067C0,"",Cruvelo Cavalcanti,"",-22.923642,-43.676608,"","",0,"","",,""
5149O00066C0,"",Felipe Cardoso,"",-22.92412,-43.67878,"","",0,"","",,""
5149O00075C9,"",Fernanda,"",-22.92823,-43.67858,"","",0,"","",,""
5149O00130C0,"",Estrada da Pedra próximo ao 2274-2374,"",-22.94946,-43.6523,"","",0,"","",,""
5149O00131C9,"","Estrada da Pedra, em frente a Estação BRT Vendas de Varanda.","",-22.951333,-43.650534,"","",0,"","",,""
5149O00136C9,"","Av. João XXIII, 3217.","",-22.903289,-43.717063,"","",0,"","",,""
5149O00137C9,"","Av. João XXIII, 1593.","",-22.905135,-43.710846,"","",0,"","",,""
5149O00138C9,"","Av. João XXIII, 1575.","",-22.907034,-43.704472,"","",0,"","",,""
5149O00139C9,"","Av. João XXIII, 1003.","",-22.909233,-43.696947,"","",0,"","",,""
5149O00140C9,"",Avenida João XXIII próximo ao 765-773,"",-22.90996,-43.69456,"","",0,"","",,""
5149O00141C9,"","Av. João XXIII, 189.","",-22.910875,-43.691547,"","",0,"","",,""
5149O00142C9,"",Avenida João XXIII próximo ao 70-102.,"",-22.91187,-43.68816,"","",0,"","",,""
5149O00143C9,"","Rua Olavo Bilac, lado oposto ao número 46.","",-22.913896,-43.683748,"","",0,"","",,""
5149O00145C9,"",Rua Francisco Belisário próximo ao 775.,"",-22.91152,-43.67883,"","",0,"","",,""
5149O00147C9,"","Rua Francisco Belisário, 1192.","",-22.910577,-43.674532,"","",0,"","",,""
5149O00148C9,"",Estrada Boa Esperança próximo ao 183-209.,"",-22.91108,-43.67074,"","",0,"","",,""
5149O00149C9,"","Estr. Boa Esperança, 506 - E/F Mat. de Construção","",-22.90998,-43.66315,"","",0,"","",,""
5149O00150C0,"",Cesarão I,"",-22.93535,-43.66587,"","",0,"","",,""
5149O00151C9,"",Cesarão II,"",-22.93349,-43.66172,"","",0,"","",,""
5149O00152C0,"",Cesarão III,"",-22.93158,-43.65668,"","",0,"","",,""
5149O00155C9,"",Rua Sete,"",-22.93236,-43.65519,"","",0,"","",,""
5149O00156C9,"",Rua Dez,"",-22.93422,-43.65441,"","",0,"","",,""
5149O00157C9,"",Canal Dois,"",-22.93591,-43.65494,"","",0,"","",,""
5149O00158C9,"",Cesarão :: Linha 2303,"",-22.93746,-43.65527,"","",0,"","",,""
5149O00160C9,"",Estrada do Cortume próximo ao 580-654.,"",-22.880831,-43.671857,"","",0,"","",,""
5149O00161C9,"","Av. Padre Guilherme Decaminada, lado oposto ao número 3850.","",-22.88804,-43.671163,"","",0,"","",,""
5149O00165C0,"",Cesarão III,"",-22.93178,-43.65764,"","",0,"","",,""
5149O00166C0,"",Bancários,"",-22.93316,-43.66159,"","",0,"","",,""
5149O00167C0,"",Cesarão II,"",-22.93332,-43.66208,"","",0,"","",,""
5149O00168C9,"",Cesarão I,"",-22.93461,-43.66553,"","",0,"","",,""
5149O00169C9,"",Genuína,"",-22.93789,-43.67132,"","",0,"","",,""
5149O00170C9,"",Cruz das Almas,"",-22.93992,-43.6739,"","",0,"","",,""
5149O00171C9,"",Marques dos Santos,"",-22.94286,-43.67515,"","",0,"","",,""
5149O00172C9,"",Mercedes Coelho,"",-22.94709,-43.677,"","",0,"","",,""
5149O00173C9,"","Estrada Boa Esperança, próximo ao número 89.","",-22.909904,-43.663241,"","",0,"","",,""
5149O00174C9,"","Estrada Boa Esperança, 349.","",-22.911379,-43.667636,"","",0,"","",,""
5149O00175C9,"","Estrada Boa Esperança, 85.","",-22.911025,-43.670385,"","",0,"","",,""
5149O00176C9,"",Rua Francisco Belisário próximo ao 1101.1123,"",-22.910413,-43.674766,"","",0,"","",,""
5149O00177C9,"",Rua Francisco Belisário próximo ao 775-841.,"",-22.91137,-43.67885,"","",0,"","",,""
5149O00179C9,"","Av. Padre Guilherme Decaminada, 2700.","",-22.8913,-43.67341,"","",0,"","",,""
5149O00180C9,"","Av. Padre Guilherme Decaminada, lado oposto ao número 2707.","",-22.889274,-43.671937,"","",0,"","",,""
5149O00181C9,"","Av. Padre Guilherme Decaminada, 684.","",-22.888092,-43.671077,"","",0,"","",,""
5149O00183C9,"","Rua do Império, 411.","",-22.916251,-43.689614,"","",0,"","",,""
5149O00184C9,"","Rua do Império, 732.","",-22.918053,-43.692908,"","",0,"","",,""
5149O00185C9,"","Rua do Império, lado oposto ao número 100.","",-22.922446,-43.700612,"","",0,"","",,""
5149O00186C0,"",Largo do Aarão,"",-22.94816,-43.67976,"","",0,"","",,""
5149O00187C9,"",Marques dos Santos,"",-22.94331,-43.67521,"","",0,"","",,""
5149O00188C0,"",Cruz das Almas,"",-22.93973,-43.67352,"","",0,"","",,""
5149O00189C9,"",Fernanda,"",-22.93691,-43.66832,"","",0,"","",,""
5149O00193C9,"",Estação Santa Cruz :: Norte,"",-22.91523,-43.68527,"","",0,"","",,""
5149O00203C9,"",Estação Santa Cruz :: Sul,"",-22.91555,-43.68352,"","",0,"","",,""
5149O00207C0,"",Aterrado do Leme :: Linha 809,"",-22.88675,-43.65606,"","",0,"","",,""
5149O00216C9,"","Av. João XXIII, 1108.","",-22.90214,-43.720576,"","",0,"","",,""
5149O00218C9,"","Av. João XXIII, 1385.","",-22.905954,-43.708015,"","",0,"","",,""
5149O00219C9,"",Canal Dois,"",-22.93586,-43.65477,"","",0,"","",,""
5149O00220C9,"",Rua Sete,"",-22.93221,-43.65516,"","",0,"","",,""
5149O00221C9,"",Felipe Cardoso,"",-22.92036,-43.67992,"","",0,"","",,""
5149O00222C9,"",Isabel,"",-22.919,-43.68013,"","",0,"","",,""
5149O00223C9,"",Esporte Clube Guanabara,"",-22.91665,-43.6798,"","",0,"","",,""
5149O00224C9,"","Av. Padre Guilherme Decaminada, 1854.","",-22.899281,-43.679163,"","",0,"","",,""
5149O00228C9,"","Rua do Prado, lado oposto ao número 7 (em frente a Rua Porangaba).","",-22.915726,-43.685869,"","",0,"","",,""
5149O00230C0,"",Ponto Final: Terminal Rodoviário Urbano Álvaro Alberto,"",-22.9151,-43.68275,"","",0,"","",,""
5149O00231C0,"",Aterrado do Leme II,"",-22.88424,-43.6583,"","",0,"","",,""
5149O00232C0,"",Ponto Final: Largo do Aarão :: Linha 804,"",-22.94838,-43.68091,"","",0,"","",,""
5149O00233C0,"",Ponto Final: São Fernando,"",-22.88985,-43.71744,"","",0,"","",,""
5149O00234C0,"",Ponto Final: Cesarão,"",-22.93561,-43.65622,"","",0,"","",,""
5149O00237C0,"","Estrada da Pedra, próximo ao número 160 - BRT Santa Veridiana.","",-22.940294,-43.665208,"","",0,"","",,""
5149O00238C0,"","Estrada da Pedra, próximo ao número 753 - Em frente ao Condomínio Viva Vida.","",-22.941385,-43.663047,"","",0,"","",,""
